"ID_COLONNE","ID_POINT_TRI","TYPE_DECHETS","VOLUME","OBS","PREHENSION","VOIE","MOT_DIRECTEUR","CODE_COM","CODE_POSTAL","COMMUNE","QUARTIER","POLE_NM","location"
"PC0012","NA_TRI128","papiercarton","4.0",""," ","Boulevard Pierre de Coubertin","Coubertin","440109","44100","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2301705564041 , -1.59038795065777]"
"PL0015","NA_TRI041","plastique","4.0",""," ","Boulevard Léon Jouhaux","Jouhaux","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2098152890162 , -1.5886567729922]"
"VE0295","NA_TRI041","verre","4.0",""," ","Boulevard Léon Jouhaux","Jouhaux","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2098333532676 , -1.58861115278156]"
"PC0013","NA_TRI034","papiercarton","3.0",""," ","Rue Jean Baptiste Delambre","Delambre","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2208062927946 , -1.58901614389676]"
"PL0016","NA_TRI034","plastique","4.0",""," ","Rue Jean Baptiste Delambre","Delambre","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2207901321308 , -1.5890058704152]"
"VE0296","NA_TRI034","verre","5.48",""," ","Rue Jean Baptiste Delambre","Delambre","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2207729421303 , -1.58899552143084]"
"PL0017","NA_TRI103","plastique","4.0",""," ","Place Puvis De Chavannes","Chavannes","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2242715949944 , -1.58870838967705]"
"PC0014","NA_TRI103","papiercarton","4.0",""," ","Place Puvis De Chavannes","Chavannes","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2242886817199 , -1.58869146596373]"
"VE0297","NA_TRI103","verre","5.48",""," ","Place Puvis De Chavannes","Chavannes","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2243145175909 , -1.58866003642125]"
"PC0015","NA_TRI095","papiercarton","4.8",""," ","Rue Danton","Danton","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2132222210147 , -1.58748759941806]"
"VE0298","NA_TRI095","verre","5.48",""," ","Rue Danton","Danton","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2131981854756 , -1.58746614935743]"
"VE0299","NA_TRI095","verre","5.48",""," ","Rue Danton","Danton","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2131800173846 , -1.58745421618367]"
"PL0018","NA_TRI095","plastique","4.8",""," ","Rue Danton","Danton","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2131597906138 , -1.587442132081]"
"VE0300","NA_TRI142","verre","5.48",""," ","Boulevard de l'Egalité","Egalité","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2092802599101 , -1.58715620132794]"
"PL0019","NA_TRI095","plastique","5.48",""," ","Rue Danton","Danton","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2132651417433 , -1.58737867705772]"
"PC0016","NA_TRI095","papiercarton","5.48",""," ","Rue Danton","Danton","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2132471279316 , -1.58736221186464]"
"VE0301","NA_TRI095","verre","4.0",""," ","Rue Danton","Danton","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2132289598301 , -1.58735027871517]"
"PL0020","NA_TRI143","plastique","6.1",""," ","Rue Suzanne Lenglen","Lenglen","440109","44100","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2290330696046 , -1.58782155170001]"
"PL0021","NA_TRI007","plastique","4.8","Precision mesure METRE"," ","Boulevard de Cardiff","Cardiff","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1984942487832 , -1.58516956138555]"
"PL0022","NA_TRI092","plastique","4.0",""," ","Boulevard Président René Coty","Coty","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2082475857745 , -1.58587511266048]"
"PC0017","NA_TRI007","papiercarton","3.0","Precision mesure METRE"," ","Boulevard de Cardiff","Cardiff","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1984877115719 , -1.5851493999876]"
"VE0302","NA_TRI092","verre","4.0",""," ","Boulevard Président René Coty","Coty","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2082617383607 , -1.58585343518232]"
"PC0018","NA_TRI092","papiercarton","4.8",""," ","Boulevard Président René Coty","Coty","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2082768174665 , -1.58583485420295]"
"VE0303","NA_TRI007","verre","4.0","Precision mesure METRE"," ","Boulevard de Cardiff","Cardiff","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.1984869378683 , -1.5851114925411]"
"PL0023","NA_TRI144","plastique","0.0",""," ","Avenue de la Priauté","Priauté","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2202311852369 , -1.58478141831281]"
"VE0304","NA_TRI145","verre","3.0","Plaine de jeux des Basses Landes"," ","Chemin de la Justice","Justice","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2688079855802 , -1.5882639124347]"
"VE0305","NA_TRI087","verre","4.0",""," ","Rue Guillaume Grootaers","Grootaers","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2392440919584 , -1.5849296576127]"
"PC0019","NA_TRI087","papiercarton","4.8",""," ","Rue Guillaume Grootaers","Grootaers","440109","44300","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2392620018027 , -1.5849188490835]"
"PL0024","NA_TRI131","plastique","4.0",""," ","Rue Joseph Blanchart","Blanchart","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.2033125563496 , -1.58121630119244]"
"PC0134","NA_TRI108","papiercarton","4.8",""," ","Rue des Sept Maires Charette","Sept","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2197767193819 , -1.58060560821133]"
"PL0134","NA_TRI108","plastique","4.8",""," ","Rue des Sept Maires Charette","Sept","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2197818635687 , -1.58057569223295]"
"VE0502","NA_TRI108","verre","4.8",""," ","Rue des Sept Maires Charette","Sept","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2197880370897 , -1.58054585159448]"
"VE0272","NA_TRI053","verre","4.38",""," ","Rue Eugène Bégarie","Bégarie","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2273975605848 , -1.58071967730875]"
"PC0001","NA_TRI053","papiercarton","6.1",""," ","Rue Eugène Bégarie","Bégarie","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2274198955123 , -1.58070010469929]"
"PL0001","NA_TRI053","plastique","4.0",""," ","Rue Eugène Bégarie","Bégarie","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2274038368231 , -1.58068681028983]"
"PC0002","NA_TRI126","papiercarton","6.1",""," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2658533566493 , -1.58183777109035]"
"VE0273","NA_TRI126","verre","4.0",""," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2658293204913 , -1.58181630252276]"
"PL0002","NA_TRI126","plastique","4.0",""," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2658299860048 , -1.58176632569055]"
"PL0003","NA_TRI042","plastique","5.48",""," ","Place de la Chapelle","Chapelle","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2097733139173 , -1.57745055920386]"
"VE0044","BO_TRI019","verre","4.0",""," ","Rue de la Giletterie","Giletterie","440020","44340","Bouguenais","","Sud-Ouest","[ 47.1695211831678 , -1.60330974812267]"
"VE0274","NA_TRI042","verre","4.0",""," ","Place de la Chapelle","Chapelle","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2098163892401 , -1.57742796532261]"
"VE0275","NA_TRI042","verre","4.0",""," ","Place de la Chapelle","Chapelle","440109","44100","Nantes","Dervallières - Zola","Nantes-Ouest","[ 47.2098332178888 , -1.57741859553296]"
"PL0004","NA_TRI014","plastique","4.8",""," ","Place Paul Doumer","Doumer","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2220167505137 , -1.57830367037202]"
"PC0003","NA_TRI014","papiercarton","3.0",""," ","Place Paul Doumer","Doumer","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2219994056196 , -1.57829785737539]"
"VE0276","NA_TRI014","verre","5.48",""," ","Place Paul Doumer","Doumer","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.2219829874461 , -1.57829514155285]"
"VE0277","NA_TRI134","verre","4.0",""," ","Quai Ernest Renaud","Renaud","440109","44100","Nantes","Bellevue - Chantenay - Sainte Anne","Nantes-Ouest","[ 47.204559490553 , -1.57522049978715]"
"VE0278","NA_TRI091","verre","4.0",""," ","Rue de Québec","Québec","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2618734192939 , -1.57916174376973]"
"PL0005","NA_TRI091","plastique","4.0",""," ","Rue de Québec","Québec","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2618813402803 , -1.57911078617428]"
"PC0004","NA_TRI091","papiercarton","4.0",""," ","Rue de Québec","Québec","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.261884374082 , -1.57908220788417]"
"VE0279","NA_TRI135","verre","4.0",""," ","Boulevard Gaston Serpette","Serpette","440109","44000","Nantes","Hauts Pavés - Saint Félix","Nantes-Ouest","[ 47.225327134557 , -1.57638730896141]"
"PL0007","NA_TRI020","plastique","4.0",""," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2596709865126 , -1.5787170200821]"
"PC0006","NA_TRI020","papiercarton","3.0",""," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2596546198631 , -1.57871279023237]"
"VE0281","NA_TRI020","verre","4.0",""," ","Avenue du Bout des Landes","Landes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2596341358919 , -1.57870825891981]"
"VE0282","NA_TRI006","verre","4.0",""," ","Rue d'Audierne","Audierne","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2635042261866 , -1.57863238441454]"
"PC0007","NA_TRI006","papiercarton","2.0",""," ","Rue d'Audierne","Audierne","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2635080839316 , -1.5786099290078]"
"PL0008","NA_TRI006","plastique","4.0",""," ","Rue d'Audierne","Audierne","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2635138976971 , -1.57859064853956]"
"VE0283","NA_TRI136","verre","4.38",""," ","Route de Rennes","Rennes","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2486146802684 , -1.57706355808943]"
"VE0069","BO_TRI043","verre","4.0",""," ","Allée des Soupirs","Soupirs","440020","44340","Bouguenais","","Sud-Ouest","[ 47.1548825775893 , -1.62249120968819]"
"VE0284","NA_TRI137","verre","4.0",""," ","Avenue Castellano","Castellano","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2470434377558 , -1.57191143374991]"
"VE0285","NA_TRI017","verre","4.0",""," ","Rue d'Ottawa","Ottawa","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2579494670161 , -1.57568537866802]"
"PC0008","NA_TRI017","papiercarton","3.0",""," ","Rue d'Ottawa","Ottawa","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2579441114708 , -1.57566073567614]"
"PL0009","NA_TRI017","plastique","4.0",""," ","Rue d'Ottawa","Ottawa","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2579428732524 , -1.57563639390937]"
"VE0286","NA_TRI078","verre","4.38",""," ","Boulevard Jean XXIII","Jean","440109","44100","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2302366613807 , -1.57341355030471]"
"PC0009","NA_TRI078","papiercarton","4.0",""," ","Boulevard Jean XXIII","Jean","440109","44100","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2302487528697 , -1.57339171021987]"
"PL0010","NA_TRI078","plastique","4.8",""," ","Boulevard Jean XXIII","Jean","440109","44100","Nantes","Breil - Barberie","Nantes-Ouest","[ 47.2302630567823 , -1.57336548706052]"
"VE0287","NA_TRI138","verre","4.0",""," ","Rue Jacques Cartier","Cartier","440109","44300","Nantes","Nantes Nord","Erdre et Cens","[ 47.2586379432328 , -1.57497940492925]"
"VE0288","NA_TRI139","verre","4.0",""," ","Mail des Chantiers","Chantiers","440109","44200","Nantes","Ile de Nantes","Nantes-Loire","[ 47.2042021397848 , -1.57097133799654]"
"PC0010","NA_TRI058","papiercarton","4.8",""," ","Rue Lamoricière","Lamoricière","440109","44100","Nantes","Centre Ville","Nantes-Loire","[ 47.2129068366794 , -1.5715008543133]"
"VE0068","BO_TRI042","verre","4.0",""," ","Chemin des Bélians","Bélians","440020","44340","Bouguenais","","Sud-Ouest","[ 47.1734712092321 , -1.60651204516244]"
"VE0070","BO_TRI044","verre","4.0",""," ","Rue Jéhol","Jéhol","440020","44340","Bouguenais","","Sud-Ouest","[ 47.1722346173626 , -1.6260653060297]"
"VE0071","BO_TRI002","verre","4.0",""," ","Rue Jules Vallès","Vallès","440020","44340","Bouguenais","","Sud-Ouest","[ 47.1697986023388 , -1.57625406630091]"
"VE0923","BO_TRI045","verre","4.0","déplacée en oct 2014 pour sécurité collecte"," ","Rue du Cimetière","Cimetière","440020","44340","Bouguenais","","Sud-Ouest","[ 47.1770828943466 , -1.62293862771122]"
"VE0027","BY_TRI002","verre","4.0","OK"," ","Rue de Nantes","Nantes","440018","44830","Bouaye","","Sud-Ouest","[ 47.1430322474863 , -1.68067502086187]"
"VE0018","BY_TRI002","verre","4.0","OK"," ","Rue de Nantes","Nantes","440018","44830","Bouaye","","Sud-Ouest","[ 47.1430333583635 , -1.68070233009423]"
"VE0019","BY_TRI003","verre","4.0",""," ","Rue du Huit Mai 1945","Huit","440018","44830","Bouaye","","Sud-Ouest","[ 47.1419067024715 , -1.68639720227002]"
"VE0020","BY_TRI001","verre","4.0","OK"," ","Rue de la Gare","Gare","440018","44830","Bouaye","","Sud-Ouest","[ 47.1416405025896 , -1.68884564587443]"
"VE0021","BY_TRI001","verre","4.0","OK"," ","Rue de la Gare","Gare","440018","44830","Bouaye","","Sud-Ouest","[ 47.1416365178407 , -1.68887105933839]"
"VE0022","BY_TRI004","verre","4.0","OK"," ","Place des Pêcheurs","Pêcheurs","440018","44830","Bouaye","","Sud-Ouest","[ 47.1365007247856 , -1.66909971949527]"
"VE0023","BY_TRI005","verre","4.0","OK"," ","Route de la Roderie","Roderie","440018","44830","Bouaye","","Sud-Ouest","[ 47.1432912948095 , -1.67072671157308]"
"VE0024","BY_TRI006","verre","4.0","OK"," ","Esplanade de l'Edit de Nantes","Edit","440018","44830","Bouaye","","Sud-Ouest","[ 47.1554849020919 , -1.68275423915292]"
"VE0025","BY_TRI002","verre","4.0","OK"," ","Rue de Nantes","Nantes","440018","44830","Bouaye","","Sud-Ouest","[ 47.1430323579934 , -1.68073099357157]"
"VE0162","CO_TRI001","verre","4.0",""," ","Boulevard de l'Océan","Océan","440047","44220","Couëron","","Loire-Chézine","[ 47.2098926468189 , -1.74372817585156]"
"VE0127","CO_TRI003","verre","4.0",""," ","Rue Robert Surcouf","Surcouf","440047","44220","Couëron","","Loire-Chézine","[ 47.2130512743971 , -1.74437942775975]"
"VE0128","CO_TRI002","verre","4.0",""," ","Boulevard Francois Blancho","Blancho","440047","44220","Couëron","","Loire-Chézine","[ 47.2125837722746 , -1.73550944200561]"
"VE0129","CO_TRI002","verre","4.0",""," ","Boulevard Francois Blancho","Blancho","440047","44220","Couëron","","Loire-Chézine","[ 47.2125700186272 , -1.73551899737806]"
"VE0130","CO_TRI004","verre","4.0",""," ","Rue Jules Verne","Verne","440047","44220","Couëron","","Loire-Chézine","[ 47.2166189105595 , -1.73077418854178]"
"VE0132","CO_TRI006","verre","4.0",""," ","Rue de la Jaunaie","Jaunaie","440047","44220","Couëron","","Loire-Chézine","[ 47.2200825636272 , -1.72661134986893]"
"VE0133","CO_TRI007","verre","4.0",""," ","Chemin des Ecureuils","Ecureuils","440047","44220","Couëron","","Loire-Chézine","[ 47.222858607934 , -1.73053345621284]"
"VE0134","CO_TRI008","verre","4.0",""," ","Rue du Marais","Marais","440047","44220","Couëron","","Loire-Chézine","[ 47.2169597080642 , -1.71030233450937]"
"VE0135","CO_TRI009","verre","4.0",""," ","Boulevard de l'Europe","Europe","440047","44220","Couëron","","Loire-Chézine","[ 47.2166550310269 , -1.7205545868769]"
"VE0136","CO_TRI010","verre","4.0",""," ","Boulevard Francois Blancho","Blancho","440047","44220","Couëron","","Loire-Chézine","[ 47.2142532397544 , -1.72639447586257]"
"VE0137","CO_TRI011","verre","4.0",""," ","Place Léon Moinard","Moinard","440047","44220","Couëron","","Loire-Chézine","[ 47.2128534005875 , -1.72962625957148]"
"VE0138","CO_TRI012","verre","4.0",""," ","Quai Commandant Lucas","Lucas","440047","44220","Couëron","","Loire-Chézine","[ 47.2094176505868 , -1.73033450077834]"
"VE0139","CO_TRI013","verre","4.0",""," ","Quai Commandant Lucas","Lucas","440047","44220","Couëron","","Loire-Chézine","[ 47.2096023070988 , -1.73156463523798]"
"VE0140","CO_TRI014","verre","4.0",""," ","Rue de la Frémondière","Frémondière","440047","44220","Couëron","","Loire-Chézine","[ 47.2110768735637 , -1.71985764845323]"
"VE0141","CO_TRI015","verre","4.0",""," ","Rue du Marais","Marais","440047","44220","Couëron","","Loire-Chézine","[ 47.2166798025969 , -1.71013273588128]"
"VE0142","CO_TRI016","verre","4.0",""," ","Boulevard des Martyrs de la Résistance","Martyrs","440047","44220","Couëron","","Loire-Chézine","[ 47.2124764416868 , -1.71319079224009]"
"VE0144","CO_TRI018","verre","4.0",""," ","Rue de Trévellec","Trévellec","440047","44220","Couëron","","Loire-Chézine","[ 47.2175528996067 , -1.69661682703099]"
"VE0145","CO_TRI019","verre","4.0",""," ","Rue des Prairies","Prairies","440047","44220","Couëron","","Loire-Chézine","[ 47.2152351429068 , -1.68970824850894]"
"VE0146","CO_TRI020","verre","4.0",""," ","Rue de la Corbardière","Corbardière","440047","44220","Couëron","","Loire-Chézine","[ 47.2162916151817 , -1.68498636076426]"
"VE0147","CO_TRI021","verre","4.0",""," ","Place des Cités","Cités","440047","44220","Couëron","","Loire-Chézine","[ 47.2144291328261 , -1.68296834983018]"
"VE0148","CO_TRI022","verre","4.0",""," ","Rue des Cygnes","Cygnes","440047","44220","Couëron","","Loire-Chézine","[ 47.2178258002693 , -1.68008356000492]"
"VE0149","CO_TRI023","verre","4.0",""," ","Rue de l'Envalira","Envalira","440047","44220","Couëron","","Loire-Chézine","[ 47.2151872361121 , -1.67924941449038]"
"VE0150","CO_TRI024","verre","4.0",""," ","Rue de la Minée","Minée","440047","44220","Couëron","","Loire-Chézine","[ 47.2263610939484 , -1.67845644196707]"
"VE0151","CO_TRI025","verre","4.0",""," ","Rue du Vieux Puits","Vieux","440047","44220","Couëron","","Loire-Chézine","[ 47.2259334540883 , -1.69124794458792]"
"VE0150","CO_TRI024","verre","4.0",""," ","Rue de la Minée","Minée","440047","44220","Couëron","","Loire-Chézine","[ 47.2263610939484 , -1.67845644196707]"
"VE0153","CO_TRI027","verre","4.0",""," ","RD 26","26","440047","44220","Couëron","","Loire-Chézine","[ 47.2449762164053 , -1.69095574842801]"
"VE0154","CO_TRI028","verre","4.0",""," ","RD 101","101","440047","44220","Couëron","","Loire-Chézine","[ 47.2451803916403 , -1.72016766268933]"
"VE0155","CO_TRI029","verre","4.0",""," ","Voie Non Dénommée 0471852","Dénommée","440047","44220","Couëron","","Loire-Chézine","[ 47.2345392191592 , -1.71850624800438]"
